,parent,file,context
0,s1,0014_0014,"ilation söker Alldenstundh Lars Lahrson Skytta medh sin Edh ehrhölt att han till Ondri Caroll ifrån Olonitz haf:r betahlt 4 D:r kopp och 12½ Kanna  öhl 2 öre, uppå dhe 20 D:r Kopp:r, denne Skytta till Caroll"
1,s1,0019_0019,"en då späl- man hitkalladhes nekadhe han sådant alldeles, sedan sadhe Hei- skan sedt een Ryse ifrån Olonitz /: men wiste honom intet näm- bna :/. Juhlafton uthi hans by till een och annan kringhdeelt och sad"
2,s1,0039_0039,"oin beswärandes sigh utöfwer En Ryse Juski Wasillioff benämbdh, som berättar sigh boofast wara uthi Olonitz Enähr han hit kommer, och igen då han skall dit komma förregifwer  han sigh här å orthen wanachtigh"
3,s1,0040_0040,"och om icke samma humbla denne Juski tillkom, han sade att En annan Ryse Rådi Calintza benämdh från Olonitz den tillkommit, och han hoos honom lämnat att sällias, och det han eij försällia fick togh han igen"
4,s1,0041_0041,gh skall hafwa att undfåå. Alldenstundh Rysen Juske Wasillioff /: som berättar sigh hemma wara uthi Olonitz :/ befinnes A:o 1674 den 8 Maij uthaf houptman wällbetro- der Johan Tistell sampt Rådmännen uthi Bo
5,s1,0042_0042,"ap. Rådstu Balken, effter han intet Comparerade och kom  att swara Rysen Juske Wasillioff, från och Olonitz om skuldh som denne Juske fordrar, och Isak Jambi honom uth: Stadztinnarens från woro stämdt, Samma"
6,s1,0049_0049,"t Ryttken och Afwin uthi Ryslandh snart för 3:ne åhr sedan sigh till bor- gat 30 tunnor Spanmåhl af Oloniska kiöpman Michefara Panphilioff, för mästadeelen af Rågen hafwa de sath Sölf:r pandt, Men för 10 Ra"
7,s1,0050_0050,"Ryttkens  begiäran skrifwit till denne Tipain och bedit att han wille af Terro  Gaurillanpoika wedh Olonitz Stadh och Mägräby fordra 5 Rubl denin- gar och sigh der af betahlt giöra, Men i brefwet förmähles i"
8,s1,0080_0081,"werth igenom hwares wållandhe then förkommen ähr, ty betahlar han och hälfften. Sedan dhe här ifrån Olonitz warandhe Rysser, Nester Borisinoff medh Mälcher  Kuhnoin sadhe sigh ansedt huru slagzmåhlet i affto"
9,s1,0097_0098,", Jören Wallenius. Dhe 2 D:r 16/: Koppar för humbla och 2 D:r 24/: för 11 Cpp Tiära som Ryssen från Ollonitz Mälchar Kuchnoin söker af Sahl. Påhl Rytkens Enkia Sisillia Mårtens- dotter, dömmes hon att betahla"
10,s1,0104_0105,"en den 2 Januarij slagit i Mårthen Putkoins huus, der desse lijtet till sammans medh Ryssarna ifrån Olonitz Stadh, Juda Jeremiason och Jerasim Wasilioff druckit, och medh Ryssarne någon handell hafft, som Ry"
11,s1,0105_0106," Isack Mackoin och Abraham Neufwoin, alt effter dett 15 Cap. Konga Balken Stadz lagen. Ryssen ifrån Olonitz Melchert Kuchnoin för- lijkte sigh om sin skuldfordran hoos Bårgaren Hans Kijskin och 26 D:r 24 /: "
12,s1,0175_0176,"han kastadt oppå een ogiffter Rysse, hemma I Rysklandh och Olonitz Lähn, Orto Onkioff, sedan han honom förledhen Lögerdagh, emodh affton funnit wara medh sin Syster ("
13,s1,0176_0177,"desse denne Winter till 200 D:r Koppar i hoop hafft, att handla, med, och Halloin uthaf Ryssen från Olonitz lähn Hilipa Ifwanoff Kussitza sig till Crediterat, der af Halloin sedan hällfften opdragit Afwin at"
14,s1,0178_0179,"e Rådmännen dhe som för tijdhen hemma ähre Martinus Canuti, Påhl Warron Anders Tuhkoin Ryssen ifrån Olonitz Lähn Hilipa Ifwanoff Kussitza, kärade till Borgaren Anders Halloin, om någon giäldh som Halloin hon"
15,s1,0178_0179,"ohle, detta han Halloin tillstår, Men Hallon förre wänder sig förleden Winters een Rysse äfwen uthi Olonitz hemma Migitä Martinoff bene:d, som tilllijka med denne Halloin uthi Hellsingfors warit, lefwere- ra"
16,s1,0179_0180,"n Martinus Canuti, Påhl Warroin Jöran Wallius, Isack Mackoin Ondrei Mickittoff ifrån Ryskland sampt Olonitz Lähn, anklagade Simon Werko- lain ifrån Lapisby, hwilken skall denne Ondrei sidstleden Bööndag seen"
17,s1,0179_0180,"en, som sidstleden d: 25 Junij förre war, emillan Simon Werkolain ifrån Lapisby, sampt Ryssen ifrån Olonitz Lähn Ondrei Mickittof, angående slagz"
18,s1,0183_0184,"Mackon, Hwad widkommer, Anders Halloins begiäran att igien fåå uthaf Hilippa Ifwanoff Kusitza ifrån Olonitz dhen hästen som Halloin gafz, för hans skuld till Hilipa sidstleden den 2 Junij den då till 20 D:r "
19,s1,0191_0192,"Kiöpmåhla B: i St L: op biuda, hwilket Effter begiäran blef Annoterat. Fältes Offana Pettroff ifrån Olonitz sampt förgiordt sin Rätt, till sine 3 mk:r Effter dett 9 Cap: i Rådstugu B:n, Emedan han sin Cammer"
20,s1,0192_0193,"llf. Mt Sillf. Mt Dahl D:r D:r Simon Werkollain I Laxis by, för full Såår, på Ondre Michittoff från Olonitz, till 20 mk:r 1"" 21 1/3 1"" 21 1/3 1"" 21 1/3 Dito Werkollain för knijf dragh till 6 mk:r - "" 16""- 16"
21,s1,0192_0193,"Staden för swars lösen till beskylth Hoo- reri med Agatha Klingh till 3 mk:r ""8"" 8"" 8  Ryssen ifrån Olonitz, Offana Pet- roff, som Week ifrån Stadhen för än han sin käro fylte emodt Mich- ael Klimoff till si"
22,s1,0249_0250,"s Tuckonen Sedan förekom Borgaren Hans Mielonen beswärandes sig öfwer Rys- sen Hilippa Ifwanof från Olonitz att han till honom för een till  försåldt 55 försåldt häst, skyldig är 25 D:r KMt hwar på han Mielo"
23,s1,0340_0341,"aronen, Johan Mutka, Jöran Wallius, Isack Mackoin och Mårthen Taskin. Ryssen Täre Gaurilasson ifrån Olonitz Stadh i Rysslandh föredrogh det han ungefähr för 3 weckor sedhan, här i Staden uthi sitt qwarteer h"
24,s1,0348_0349,ulckoin emoot Scholmestaren Petrum Gabrielis; angående een handel om kläde 45. Täro Gaurilason if:n Olonitz emot Ryska Trästen Sophron Wassilioff om hästkiöp 47. Thomas Hulckoins fordran af Hendrich Hämäl:n 
25,s1,0360-83,"Mutka,  Jöran Wallius, Isack Mackoin och Mårthen Taskin. // [TK 370] 34  Ryssen Romana Coroll ifrån Olonitz föregaf sigh unge- fähr för 4 åhr sedhan, då han här igenom heem åth reest,  tagit af Borgaren Staf"
26,s1,0421_0421,"de Rådmän Påhl Waroinen Johan Mutka Jöran Wallius och Borgaren Mårthen Putkoin Förekom Ryssen ifrån Olonitz Kyro Gaurilaßon, berättan- des sigh för 1½ åhr sedhan gifwit Borgaren Staffan Clim- po effter giord"
27,s1,0421_0421,"han Wallius och Borgarena Brun Olofzson och Mårthen Putkoin. Då stälte sigh för Rätta Ryßen hemma i Olonitz Offa- natioff Petterßon, som föregaf det af hans Swär Son blif:t arrest:,  blifwit arresterat för h"
28,s1,0455_0455,"ma Lewenschoff, för det han skall för een lijten tijdh sedan, försåldt Ryssen Romana Coroll hemma i Olonitz, då han här igenom Stadhen heem åthreest, een hoop medh pärlor för 3 D:r K:mt som Romana för Wa- ro"
29,s1,0456_0456,"ande:  oansedt Ryssen Cußma Levonschoff nekade sigh haf:a försåldt  Pärlor till Romana Coroll ifrån Olonitz, doch tillstodh sigh uthan någons förloff fiskiat i Twoxlax Åän effter dhem, och det han medh sine "
30,s1,0463_0463,"[1]690 d: 12 No- vembr: i Stockholm uthgifne Obligation uppå 60 D:r K:r m:t  till een Rysse hemma i Olonitz Callina Cornelioff, uthan och  hans höga Excell:t herr feltmarskalckens och General Gou- verneurens"
31,s1,0494_0494," menar sigh skiähligen hafwa af honom at fordra, det bästa han kan och gitter. Såßom Ryssen hemma i Olonitz Omelska Marckinoff medh  aflagdan Eed å Book bedyrade sigh måst gifwa Bajarn  wedh Ryska Grentzen M"
32,s3,0004_0005,"framtedde een Obligation af d. 8  Junij [1]695 uthaf Borgaren Anders Hämälein till Ryssen hem- ma i Olonitz Omelcka Marchioff, uppå 60 D:r Kopp:r m:t gifwen,  flytande af allehanda wahror Hämälein af Ryssen "
33,s3,0008_0009,"an Wallius, Isack Mackoin,  Mårthen Taskin, Thomas Immoin och Thomas Hulckoin. Förekom Ryssen ifrån Olonitz Ivan Tijkanoff och giorde een fordran  till Ryssen hemma i Sallmis Ondre Borali, emedan han honom  "
34,s3,0008_0009,"åwärck Boralj honom wo- re skyldigh att tillställa uppå een rysse Omelika Marc- kioffs wegnar ifrån Olonitz; Men såssom Borali effter  tijdigh Citation, Stadztienaren Erich Pylcköin berättar sig  honom gifwi"
